state,cbsasub19,areaname19,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,state_alpha,pop2010,hu2010,cntyname,name
13,METRO47580N13225,"Peach County, GA HUD Metro FMR Area",600,629,795,1037,1075,GA,27695,11050,Peach County,Peach County
13,METRO47580N13235,"Pulaski County, GA HUD Metro FMR Area",525,608,696,987,1117,GA,12010,5151,Pulaski County,Pulaski County
11,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1540,1583,1812,2368,2914,DC,5491097,2175681,District of Columbia,District of Columbia
54,METRO47900MM3630,"Jefferson County, WV HUD Metro FMR Area",816,821,958,1385,1683,WV,53498,22037,Jefferson County,Jefferson County
51,METRO47900MM8820,"Warren County, VA HUD Metro FMR Area",762,807,1067,1539,1731,VA,37575,16034,Warren County,Warren County
51,METRO47900N51047,"Culpeper County, VA HUD Metro FMR Area",845,850,1076,1538,1890,VA,46689,17657,Culpeper County,Culpeper County
51,METRO47900N51157,"Rappahannock County, VA HUD Metro FMR Area",862,868,1148,1476,1842,VA,7373,3839,Rappahannock County,Rappahannock County
19,METRO47940M47940,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",589,704,889,1156,1441,IA,143543,61417,Black Hawk County,Black Hawk County
19,METRO47940N19017,"Bremer County, IA HUD Metro FMR Area",519,590,774,970,1253,IA,24276,9915,Bremer County,Bremer County
36,METRO48060M48060,"Watertown-Fort Drum, NY MSA",818,963,1274,1598,1830,NY,116229,57966,Jefferson County,Jefferson County
55,METRO48140M48140,"Wausau, WI MSA",536,653,835,1046,1271,WI,134063,57734,Marathon County,Marathon County
39,METRO48260M48260,"Weirton-Steubenville, WV-OH MSA",475,586,739,933,999,OH,124454,58334,Jefferson County,Jefferson County
53,METRO48300M48300,"Wenatchee, WA MSA",699,777,1028,1389,1473,WA,110884,51469,Chelan County,Chelan County
36,METRO48325M48325,"Westchester County, NY Statutory Exception Area",1349,1587,1926,2477,2818,NY,949113,370821,Westchester County,Westchester County
39,METRO48540M48540,"Wheeling, WV-OH MSA",591,594,756,969,1176,OH,147950,69542,Belmont County,Belmont County
20,METRO48620M48620,"Wichita, KS HUD Metro FMR Area",535,632,832,1135,1377,KS,598929,252178,Butler County,Butler County
20,METRO48620N20095,"Kingman County, KS HUD Metro FMR Area",437,524,680,965,1102,KS,7858,3818,Kingman County,Kingman County
20,METRO48620N20191,"Sumner County, KS HUD Metro FMR Area",473,561,736,956,1207,KS,24132,10865,Sumner County,Sumner County
48,METRO48660M48660,"Wichita Falls, TX MSA",521,629,811,1123,1424,TX,151306,64823,Archer County,Archer County
42,METRO48700M48700,"Williamsport, PA MSA",741,745,920,1238,1273,PA,116111,52500,Lycoming County,Lycoming County
37,METRO48900M48900,"Wilmington, NC HUD Metro FMR Area",758,838,1064,1489,1808,NC,202667,101436,New Hanover County,New Hanover County
37,METRO48900N37141,"Pender County, NC HUD Metro FMR Area",629,735,842,1140,1479,NC,52217,26724,Pender County,Pender County
51,METRO49020M49020,"Winchester, VA-WV MSA",774,779,1030,1408,1809,VA,128472,56906,Frederick County,Frederick County
37,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",597,624,780,1054,1296,NC,477717,214375,Davie County,Davie County
37,METRO49180N37057,"Davidson County, NC HUD Metro FMR Area",581,585,682,963,1087,NC,162878,72655,Davidson County,Davidson County
25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",933,1021,1298,1626,1762,MA,534614,218550,Worcester County,Auburn town
25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",1006,1012,1339,1710,2093,MA,91612,34458,Worcester County,Berlin town
25,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",875,881,1161,1462,1580,MA,143062,61146,Worcester County,Ashburnham town
9,METRO49340N09015,"Windham County, CT HUD Metro FMR Area",799,876,1091,1407,1555,CT,118428,49073,Windham County,Ashford town
25,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",768,773,1022,1376,1381,MA,29264,12634,Worcester County,Athol town
53,METRO49420M49420,"Yakima, WA MSA",583,669,878,1200,1348,WA,243231,85474,Yakima County,Yakima County
42,METRO49620M49620,"York-Hanover, PA MSA",653,773,1012,1297,1387,PA,434972,178671,York County,York County
39,METRO49660M49660,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",501,576,725,949,1050,OH,449135,207996,Mahoning County,Mahoning County
42,METRO49660MM7610,"Sharon, PA HUD Metro FMR Area",586,589,764,973,1114,PA,116638,51733,Mercer County,Mercer County
6,METRO49700M49700,"Yuba City, CA MSA",711,715,931,1346,1635,CA,166892,61493,Sutter County,Sutter County
4,METRO49740M49740,"Yuma, AZ MSA",608,650,860,1243,1511,AZ,195751,87850,Yuma County,Yuma County
1,NCNTY01005N01005,"Barbour County, AL",538,541,716,901,1011,AL,27457,11829,Barbour County,Barbour County
1,NCNTY01011N01011,"Bullock County, AL",539,548,688,912,972,AL,10914,4493,Bullock County,Bullock County
1,NCNTY01013N01013,"Butler County, AL",510,514,678,878,1191,AL,20947,9964,Butler County,Butler County
1,NCNTY01017N01017,"Chambers County, AL",516,640,764,959,1059,AL,34215,17004,Chambers County,Chambers County
1,NCNTY01019N01019,"Cherokee County, AL",520,524,693,933,937,AL,25989,16267,Cherokee County,Cherokee County
1,NCNTY01023N01023,"Choctaw County, AL",541,545,721,903,1019,AL,13859,7269,Choctaw County,Choctaw County
1,NCNTY01025N01025,"Clarke County, AL",492,538,628,908,927,AL,25833,12638,Clarke County,Clarke County
1,NCNTY01027N01027,"Clay County, AL",535,549,628,908,1103,AL,13932,6776,Clay County,Clay County
1,NCNTY01029N01029,"Cleburne County, AL",515,519,686,900,1205,AL,14972,6718,Cleburne County,Cleburne County
1,NCNTY01031N01031,"Coffee County, AL",606,610,743,1074,1305,AL,49948,22330,Coffee County,Coffee County
1,NCNTY01035N01035,"Conecuh County, AL",474,478,628,884,887,AL,13228,7093,Conecuh County,Conecuh County
1,NCNTY01037N01037,"Coosa County, AL",546,550,727,922,1027,AL,11539,6478,Coosa County,Coosa County
1,NCNTY01039N01039,"Covington County, AL",488,491,632,847,1100,AL,37765,18829,Covington County,Covington County
1,NCNTY01041N01041,"Crenshaw County, AL",472,475,628,787,966,AL,13906,6735,Crenshaw County,Crenshaw County
1,NCNTY01043N01043,"Cullman County, AL",536,577,714,962,965,AL,80406,37054,Cullman County,Cullman County
1,NCNTY01045N01045,"Dale County, AL",507,532,668,902,1173,AL,50251,22677,Dale County,Dale County
1,NCNTY01047N01047,"Dallas County, AL",543,562,673,871,953,AL,43820,20208,Dallas County,Dallas County
1,NCNTY01049N01049,"DeKalb County, AL",472,475,628,833,849,AL,71109,31109,DeKalb County,DeKalb County
1,NCNTY01053N01053,"Escambia County, AL",497,555,635,847,869,AL,38319,16486,Escambia County,Escambia County
1,NCNTY01057N01057,"Fayette County, AL",492,549,628,841,887,AL,17241,8437,Fayette County,Fayette County
1,NCNTY01059N01059,"Franklin County, AL",497,548,634,794,857,AL,31704,14022,Franklin County,Franklin County
1,NCNTY01063N01063,"Greene County, AL",492,549,628,884,887,AL,9045,5007,Greene County,Greene County
1,NCNTY01071N01071,"Jackson County, AL",459,605,715,896,966,AL,53227,24786,Jackson County,Jackson County
1,NCNTY01075N01075,"Lamar County, AL",492,546,628,908,940,AL,14564,7354,Lamar County,Lamar County
1,NCNTY01087N01087,"Macon County, AL",502,505,668,906,1140,AL,21452,10259,Macon County,Macon County
1,NCNTY01091N01091,"Marengo County, AL",492,539,628,908,1103,AL,21027,10237,Marengo County,Marengo County
1,NCNTY01093N01093,"Marion County, AL",472,475,628,844,1056,AL,30776,14737,Marion County,Marion County
1,NCNTY01095N01095,"Marshall County, AL",506,510,674,908,911,AL,93019,40342,Marshall County,Marshall County
1,NCNTY01099N01099,"Monroe County, AL",492,549,628,787,892,AL,23068,11333,Monroe County,Monroe County
1,NCNTY01105N01105,"Perry County, AL",535,549,628,803,947,AL,10591,4737,Perry County,Perry County
1,NCNTY01109N01109,"Pike County, AL",544,610,709,958,958,AL,32899,15267,Pike County,Pike County
1,NCNTY01111N01111,"Randolph County, AL",446,573,694,1003,1022,AL,22913,11982,Randolph County,Randolph County
1,NCNTY01119N01119,"Sumter County, AL",580,584,772,967,1044,AL,13763,6786,Sumter County,Sumter County
1,NCNTY01121N01121,"Talladega County, AL",535,538,712,932,978,AL,82291,37088,Talladega County,Talladega County
1,NCNTY01123N01123,"Tallapoosa County, AL",547,566,659,925,1067,AL,41616,22111,Tallapoosa County,Tallapoosa County
1,NCNTY01129N01129,"Washington County, AL",564,574,720,902,1017,AL,17581,8407,Washington County,Washington County
1,NCNTY01131N01131,"Wilcox County, AL",492,549,628,884,887,AL,11670,5649,Wilcox County,Wilcox County
1,NCNTY01133N01133,"Winston County, AL",472,475,628,908,962,AL,24484,13469,Winston County,Winston County
2,NCNTY02013N02013,"Aleutians East Borough, AK",826,890,1163,1457,1572,AK,3141,747,Aleutians East Borough,Aleutians East Borough
2,NCNTY02016N02016,"Aleutians West Census Area, AK",1165,1371,1813,2272,2760,AK,5561,1929,Aleutians West Census Area,Aleutians West Census Area
2,NCNTY02050N02050,"Bethel Census Area, AK",1253,1486,1701,2131,2299,AK,17013,5919,Bethel Census Area,Bethel Census Area
2,NCNTY02060N02060,"Bristol Bay Borough, AK",927,1004,1305,1757,1764,AK,997,969,Bristol Bay Borough,Bristol Bay Borough
2,NCNTY02068N02068,"Denali Borough, AK",1137,1233,1601,2006,2437,AK,1826,1771,Denali Borough,Denali Borough
2,NCNTY02070N02070,"Dillingham Census Area, AK",1139,1212,1488,2056,2057,AK,4847,2427,Dillingham Census Area,Dillingham Census Area
2,NCNTY02100N02100,"Haines Borough, AK",737,799,1038,1350,1580,AK,2508,1631,Haines Borough,Haines Borough
2,NCNTY02105N02105,"Hoonah-Angoon Census Area, AK",616,838,959,1292,1296,AK,2150,1771,Hoonah-Angoon Census Area,Hoonah-Angoon Census Area
2,NCNTY02110N02110,"Juneau City and Borough, AK",995,1170,1548,2213,2719,AK,31275,13055,Juneau City and Borough,Juneau City and Borough
2,NCNTY02122N02122,"Kenai Peninsula Borough, AK",912,921,1216,1613,1766,AK,55400,30578,Kenai Peninsula Borough,Kenai Peninsula Borough
2,NCNTY02130N02130,"Ketchikan Gateway Borough, AK",910,1071,1417,1902,2489,AK,13477,6166,Ketchikan Gateway Borough,Ketchikan Gateway Borough
2,NCNTY02150N02150,"Kodiak Island Borough, AK",1128,1219,1445,1946,1953,AK,13592,5303,Kodiak Island Borough,Kodiak Island Borough
2,NCNTY02158N02158,Kusilvak Census Area,702,864,989,1239,1337,AK,7459,2183,Kusilvak Census Area,Kusilvak Census Area
2,NCNTY02164N02164,"Lake and Peninsula Borough, AK",669,761,942,1180,1655,AK,1631,1502,Lake and Peninsula Borough,Lake and Peninsula Borough
2,NCNTY02180N02180,"Nome Census Area, AK",1141,1489,1776,2225,2401,AK,9492,4008,Nome Census Area,Nome Census Area
2,NCNTY02185N02185,"North Slope Borough, AK",1110,1273,1457,1825,2026,AK,9430,2500,North Slope Borough,North Slope Borough
2,NCNTY02188N02188,"Northwest Arctic Borough, AK",1257,1290,1477,1989,1996,AK,7523,2707,Northwest Arctic Borough,Northwest Arctic Borough
2,NCNTY02195N02195,"Petersburg Census Area, AK",735,892,1144,1433,1741,AK,3815,1994,Petersburg Census Area,Petersburg Census Area
2,NCNTY02198N02198,"Prince of Wales-Hyder Census Area, AK",858,864,1143,1432,1545,AK,5559,2992,Prince of Wales-Hyder Census Area,Prince of Wales-Hyder Census Area
2,NCNTY02220N02220,"Sitka City and Borough, AK",982,1125,1343,1915,2359,AK,8881,4102,Sitka City and Borough,Sitka City and Borough
2,NCNTY02230N02230,"Skagway Municipality, AK",1053,1244,1483,2144,2257,AK,968,636,Skagway Municipality,Skagway Municipality
2,NCNTY02240N02240,"Southeast Fairbanks Census Area, AK",931,1093,1311,1896,2303,AK,7029,3915,Southeast Fairbanks Census Area,Southeast Fairbanks Census Area
2,NCNTY02261N02261,"Valdez-Cordova Census Area, AK",839,977,1293,1620,1968,AK,9636,6102,Valdez-Cordova Census Area,Valdez-Cordova Census Area
2,NCNTY02275N02275,"Wrangell City and Borough, AK",780,785,1039,1315,1581,AK,2369,1428,Wrangell City and Borough,Wrangell City and Borough
2,NCNTY02282N02282,"Yakutat City and Borough, AK",878,935,1237,1550,1883,AK,662,450,Yakutat City and Borough,Yakutat City and Borough
2,NCNTY02290N02290,"Yukon-Koyukuk Census Area, AK",592,722,834,1206,1465,AK,5588,4038,Yukon-Koyukuk Census Area,Yukon-Koyukuk Census Area
4,NCNTY04001N04001,"Apache County, AZ",561,625,763,1074,1245,AZ,71518,32514,Apache County,Apache County
4,NCNTY04007N04007,"Gila County, AZ",698,702,929,1198,1256,AZ,53597,32698,Gila County,Gila County
4,NCNTY04009N04009,"Graham County, AZ",654,743,890,1287,1488,AZ,37220,12980,Graham County,Graham County
4,NCNTY04011N04011,"Greenlee County, AZ",562,578,765,958,1080,AZ,8437,4372,Greenlee County,Greenlee County
4,NCNTY04012N04012,"La Paz County, AZ",634,652,863,1128,1236,AZ,20489,16049,La Paz County,La Paz County
4,NCNTY04017N04017,"Navajo County, AZ",661,666,856,1147,1271,AZ,107449,56938,Navajo County,Navajo County
4,NCNTY04023N04023,"Santa Cruz County, AZ",592,601,795,1071,1075,AZ,47420,18010,Santa Cruz County,Santa Cruz County
5,NCNTY05001N05001,"Arkansas County, AR",520,531,702,948,1004,AR,19019,9436,Arkansas County,Arkansas County
5,NCNTY05003N05003,"Ashley County, AR",481,546,650,862,879,AR,21853,10137,Ashley County,Ashley County
5,NCNTY05005N05005,"Baxter County, AR",512,569,753,955,1018,AR,41513,22580,Baxter County,Baxter County
5,NCNTY05009N05009,"Boone County, AR",499,510,674,975,1082,AR,36903,16827,Boone County,Boone County
5,NCNTY05011N05011,"Bradley County, AR",448,550,698,875,1012,AR,11508,5860,Bradley County,Bradley County
5,NCNTY05013N05013,"Calhoun County, AR",516,609,697,873,1014,AR,5368,2897,Calhoun County,Calhoun County
5,NCNTY05015N05015,"Carroll County, AR",530,534,706,912,1041,AR,27446,13559,Carroll County,Carroll County
5,NCNTY05017N05017,"Chicot County, AR",481,568,650,865,992,AR,11800,5421,Chicot County,Chicot County
5,NCNTY05019N05019,"Clark County, AR",512,527,691,920,1087,AR,22995,10385,Clark County,Clark County
5,NCNTY05021N05021,"Clay County, AR",481,491,650,873,1035,AR,16083,8031,Clay County,Clay County
5,NCNTY05023N05023,"Cleburne County, AR",550,562,743,972,1118,AR,25970,15826,Cleburne County,Cleburne County
5,NCNTY05027N05027,"Columbia County, AR",481,581,675,949,1043,AR,24552,11596,Columbia County,Columbia County
5,NCNTY05029N05029,"Conway County, AR",513,559,740,927,1000,AR,21273,9720,Conway County,Conway County
5,NCNTY05037N05037,"Cross County, AR",544,556,735,923,994,AR,17870,7853,Cross County,Cross County
5,NCNTY05039N05039,"Dallas County, AR",481,491,650,902,905,AR,8116,4305,Dallas County,Dallas County
5,NCNTY05041N05041,"Desha County, AR",481,491,650,899,946,AR,13008,6261,Desha County,Desha County
5,NCNTY05043N05043,"Drew County, AR",519,530,701,935,957,AR,18509,8408,Drew County,Drew County
5,NCNTY05047N05047,"Franklin County, AR",494,504,667,836,970,AR,18125,8021,Franklin County,Franklin County
5,NCNTY05049N05049,"Fulton County, AR",481,491,650,910,913,AR,12245,6778,Fulton County,Fulton County
5,NCNTY05055N05055,"Greene County, AR",554,631,748,1009,1251,AR,42090,17892,Greene County,Greene County
5,NCNTY05057N05057,"Hempstead County, AR",501,511,676,847,914,AR,22609,10419,Hempstead County,Hempstead County
5,NCNTY05059N05059,"Hot Spring County, AR",524,577,707,933,1155,AR,32923,14332,Hot Spring County,Hot Spring County
5,NCNTY05061N05061,"Howard County, AR",434,495,652,821,1010,AR,13789,6238,Howard County,Howard County
5,NCNTY05063N05063,"Independence County, AR",527,531,702,880,980,AR,36647,16187,Independence County,Independence County
5,NCNTY05065N05065,"Izard County, AR",481,491,650,863,879,AR,13696,7232,Izard County,Izard County
5,NCNTY05067N05067,"Jackson County, AR",452,510,674,844,1031,AR,17997,7601,Jackson County,Jackson County
5,NCNTY05071N05071,"Johnson County, AR",532,535,708,901,1094,AR,25540,11311,Johnson County,Johnson County
5,NCNTY05073N05073,"Lafayette County, AR",481,540,650,854,1080,AR,7645,4353,Lafayette County,Lafayette County
5,NCNTY05075N05075,"Lawrence County, AR",481,510,650,870,1044,AR,17415,8000,Lawrence County,Lawrence County
5,NCNTY05077N05077,"Lee County, AR",481,491,650,940,1071,AR,10424,4356,Lee County,Lee County
5,NCNTY05083N05083,"Logan County, AR",481,534,650,826,879,AR,22353,10108,Logan County,Logan County
5,NCNTY05089N05089,"Marion County, AR",452,528,650,821,1142,AR,16653,9354,Marion County,Marion County
5,NCNTY05093N05093,"Mississippi County, AR",459,541,715,910,966,AR,46480,20459,Mississippi County,Mississippi County
5,NCNTY05095N05095,"Monroe County, AR",481,516,650,833,1139,AR,8149,4455,Monroe County,Monroe County
5,NCNTY05097N05097,"Montgomery County, AR",488,491,650,834,1142,AR,9487,5763,Montgomery County,Montgomery County
5,NCNTY05099N05099,"Nevada County, AR",566,578,764,957,1033,AR,8997,4563,Nevada County,Nevada County
5,NCNTY05101N05101,"Newton County, AR",481,501,650,940,946,AR,8330,4664,Newton County,Newton County
5,NCNTY05103N05103,"Ouachita County, AR",523,526,654,867,913,AR,26120,13121,Ouachita County,Ouachita County
5,NCNTY05107N05107,"Phillips County, AR",481,491,650,934,1142,AR,21757,10126,Phillips County,Phillips County
5,NCNTY05109N05109,"Pike County, AR",553,568,650,833,1043,AR,11291,5580,Pike County,Pike County
5,NCNTY05113N05113,"Polk County, AR",464,510,650,814,1108,AR,20662,10002,Polk County,Polk County
5,NCNTY05115N05115,"Pope County, AR",552,556,735,1063,1135,AR,61754,25551,Pope County,Pope County
5,NCNTY05117N05117,"Prairie County, AR",481,491,650,814,946,AR,8715,4503,Prairie County,Prairie County
5,NCNTY05121N05121,"Randolph County, AR",484,494,653,818,950,AR,17969,8513,Randolph County,Randolph County
5,NCNTY05123N05123,"St. Francis County, AR",443,491,650,940,1142,AR,28258,10903,St. Francis County,St. Francis County
5,NCNTY05127N05127,"Scott County, AR",488,491,650,814,946,AR,11233,5193,Scott County,Scott County
5,NCNTY05129N05129,"Searcy County, AR",481,495,650,926,946,AR,8195,4900,Searcy County,Searcy County
5,NCNTY05133N05133,"Sevier County, AR",418,503,650,814,946,AR,17058,6887,Sevier County,Sevier County
5,NCNTY05135N05135,"Sharp County, AR",418,491,650,874,979,AR,17264,9822,Sharp County,Sharp County
5,NCNTY05137N05137,"Stone County, AR",493,503,666,834,900,AR,12394,6712,Stone County,Stone County
5,NCNTY05139N05139,"Union County, AR",581,597,683,911,1182,AR,41639,19653,Union County,Union County
5,NCNTY05141N05141,"Van Buren County, AR",503,513,679,851,918,AR,17295,10345,Van Buren County,Van Buren County
5,NCNTY05145N05145,"White County, AR",534,561,721,1007,1245,AR,77076,32488,White County,White County
5,NCNTY05147N05147,"Woodruff County, AR",429,508,650,814,879,AR,7260,3893,Woodruff County,Woodruff County
5,NCNTY05149N05149,"Yell County, AR",473,540,650,894,1006,AR,22185,9752,Yell County,Yell County
6,NCNTY06003N06003,"Alpine County, CA",704,787,1035,1478,1663,CA,1175,1760,Alpine County,Alpine County
6,NCNTY06005N06005,"Amador County, CA",847,853,1128,1631,1862,CA,38091,18032,Amador County,Amador County
6,NCNTY06009N06009,"Calaveras County, CA",681,860,1001,1447,1758,CA,45578,27925,Calaveras County,Calaveras County
6,NCNTY06011N06011,"Colusa County, CA",636,770,934,1350,1641,CA,21419,7883,Colusa County,Colusa County
6,NCNTY06015N06015,"Del Norte County, CA",672,782,987,1370,1584,CA,28610,11186,Del Norte County,Del Norte County
6,NCNTY06021N06021,"Glenn County, CA",613,681,901,1129,1218,CA,28122,10778,Glenn County,Glenn County
6,NCNTY06023N06023,"Humboldt County, CA",710,816,1065,1540,1772,CA,134623,61559,Humboldt County,Humboldt County
